Date,Crude_Oil_Price,OVX
2020-05-05 00:00:00-04:00,30.969999313354492,97.2699966430664
2020-05-06 00:00:00-04:00,29.719999313354492,115.38999938964844
2020-05-07 00:00:00-04:00,29.459999084472656,110.62000274658203
2020-05-08 00:00:00-04:00,30.969999313354492,98.69999694824219
2020-05-11 00:00:00-04:00,29.6299991607666,109.72000122070312
2020-05-12 00:00:00-04:00,29.979999542236328,86.86000061035156
2020-05-13 00:00:00-04:00,29.190000534057617,82.83000183105469
2020-05-14 00:00:00-04:00,31.1299991607666,80.05000305175781
2020-05-15 00:00:00-04:00,32.5,76.38999938964844
2020-05-18 00:00:00-04:00,34.810001373291016,76.13999938964844
2020-05-19 00:00:00-04:00,34.650001525878906,73.22000122070312
2020-05-20 00:00:00-04:00,35.75,73.62000274658203
2020-05-21 00:00:00-04:00,36.060001373291016,89.05999755859375
